Country,Category,Description,Units,Year,Month,Quantity,Value,M2
Turkey,759,Kg OTHER SILK APPAREL,KG,2025,6,285,27300,4104
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2025,1,261442,646536,261442
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2025,2,395194,810399,395194
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2025,3,1030943,782428,1030943
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2025,4,306971,660875,306971
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2025,5,406543,619086,406543
Turkey,810,"M2 WOVEN FAB, SILK BLD&N-COT VEG FIB",M2,2025,6,659415,510079,659415
Turkey,831,"Dpr GLOVES & MITTENS, SILK & VEG BLEND",DPR,2025,3,24,1620,70
Turkey,831,"Dpr GLOVES & MITTENS, SILK & VEG BLEND",DPR,2025,5,250,1204,725
Turkey,831,"Dpr GLOVES & MITTENS, SILK & VEG BLEND",DPR,2025,6,80,285,232
Turkey,832,"Dpr HOSIERY, SILK & VEG BLENDS",DPR,2025,1,3088,78352,11734
Turkey,832,"Dpr HOSIERY, SILK & VEG BLENDS",DPR,2025,2,12167,62159,46235
Turkey,832,"Dpr HOSIERY, SILK & VEG BLENDS",DPR,2025,3,16039,220389,60948
Turkey,832,"Dpr HOSIERY, SILK & VEG BLENDS",DPR,2025,4,16721,262747,63540
Turkey,832,"Dpr HOSIERY, SILK & VEG BLENDS",DPR,2025,5,18245,249688,69331
Turkey,832,"Dpr HOSIERY, SILK & VEG BLENDS",DPR,2025,6,19321,486075,73420
Turkey,833,"Doz M&B SUIT-TYPE COATS, SLK & VEG",DOZ,2025,1,228,160291,6908
Turkey,833,"Doz M&B SUIT-TYPE COATS, SLK & VEG",DOZ,2025,2,269,136146,8151
Turkey,833,"Doz M&B SUIT-TYPE COATS, SLK & VEG",DOZ,2025,3,91,63883,2757
Turkey,833,"Doz M&B SUIT-TYPE COATS, SLK & VEG",DOZ,2025,4,14,11715,424
Turkey,833,"Doz M&B SUIT-TYPE COATS, SLK & VEG",DOZ,2025,5,206,54685,6242
Turkey,833,"Doz M&B SUIT-TYPE COATS, SLK & VEG",DOZ,2025,6,114,69163,3454
Turkey,834,"Doz OTHER M&B COATS, SILK & VEG",DOZ,2025,1,20,12794,690
Turkey,834,"Doz OTHER M&B COATS, SILK & VEG",DOZ,2025,2,84,19575,2898
Turkey,834,"Doz OTHER M&B COATS, SILK & VEG",DOZ,2025,3,50,14571,1725
Turkey,834,"Doz OTHER M&B COATS, SILK & VEG",DOZ,2025,4,121,16043,4175
Turkey,834,"Doz OTHER M&B COATS, SILK & VEG",DOZ,2025,5,37,15943,1277
Turkey,834,"Doz OTHER M&B COATS, SILK & VEG",DOZ,2025,6,95,25085,3278
Turkey,835,"Doz W&G COATS, SILK & VEG BLENDS",DOZ,2025,1,48,44276,1656
Turkey,835,"Doz W&G COATS, SILK & VEG BLENDS",DOZ,2025,2,64,29972,2208
Turkey,835,"Doz W&G COATS, SILK & VEG BLENDS",DOZ,2025,3,212,123695,7314
Turkey,835,"Doz W&G COATS, SILK & VEG BLENDS",DOZ,2025,4,74,42396,2553
Turkey,835,"Doz W&G COATS, SILK & VEG BLENDS",DOZ,2025,5,127,55032,4382
Turkey,835,"Doz W&G COATS, SILK & VEG BLENDS",DOZ,2025,6,138,139197,4761
Turkey,836,"Doz DRESSES, SILK & VEG BLENDS",DOZ,2025,1,384,169584,14554
Turkey,836,"Doz DRESSES, SILK & VEG BLENDS",DOZ,2025,2,451,211567,17093
Turkey,836,"Doz DRESSES, SILK & VEG BLENDS",DOZ,2025,3,1971,847030,74701
Turkey,836,"Doz DRESSES, SILK & VEG BLENDS",DOZ,2025,4,280,148665,10612
Turkey,836,"Doz DRESSES, SILK & VEG BLENDS",DOZ,2025,5,222,92644,8414
Turkey,836,"Doz DRESSES, SILK & VEG BLENDS",DOZ,2025,6,188,62899,7125
Turkey,838,"Doz KNIT SHIRTS & BLOUSES, SILK & VEG",DOZ,2025,1,1084,340366,12683
Turkey,838,"Doz KNIT SHIRTS & BLOUSES, SILK & VEG",DOZ,2025,2,287,57054,3358
Turkey,838,"Doz KNIT SHIRTS & BLOUSES, SILK & VEG",DOZ,2025,3,551,123187,6447
Turkey,838,"Doz KNIT SHIRTS & BLOUSES, SILK & VEG",DOZ,2025,4,273,104991,3194
Turkey,838,"Doz KNIT SHIRTS & BLOUSES, SILK & VEG",DOZ,2025,5,268,65966,3136
Turkey,838,"Doz KNIT SHIRTS & BLOUSES, SILK & VEG",DOZ,2025,6,225,34787,2633
Turkey,839,Kg BABY SILK/VEG GARM & CLOTH ACCESS,KG,2025,2,762,45089,4801
Turkey,839,Kg BABY SILK/VEG GARM & CLOTH ACCESS,KG,2025,5,1,286,6
Turkey,839,Kg BABY SILK/VEG GARM & CLOTH ACCESS,KG,2025,6,209,22081,1317
Turkey,840,"Doz N-KNIT SHIRTS & BLOUSES, SILK&VEG",DOZ,2025,1,2380,915183,39746
Turkey,840,"Doz N-KNIT SHIRTS & BLOUSES, SILK&VEG",DOZ,2025,2,2267,898261,37859
Turkey,840,"Doz N-KNIT SHIRTS & BLOUSES, SILK&VEG",DOZ,2025,3,3081,1018556,51453
Turkey,840,"Doz N-KNIT SHIRTS & BLOUSES, SILK&VEG",DOZ,2025,4,2830,941209,47261
Turkey,840,"Doz N-KNIT SHIRTS & BLOUSES, SILK&VEG",DOZ,2025,5,2774,627208,46326
Turkey,840,"Doz N-KNIT SHIRTS & BLOUSES, SILK&VEG",DOZ,2025,6,643,157241,10738
Turkey,842,"Doz SKIRTS, SILK & VEG. BLENDS",DOZ,2025,1,57,7572,849
Turkey,842,"Doz SKIRTS, SILK & VEG. BLENDS",DOZ,2025,2,34,30073,507
Turkey,842,"Doz SKIRTS, SILK & VEG. BLENDS",DOZ,2025,3,43,23261,641
Turkey,842,"Doz SKIRTS, SILK & VEG. BLENDS",DOZ,2025,4,14,10049,209
Turkey,842,"Doz SKIRTS, SILK & VEG. BLENDS",DOZ,2025,5,89,47985,1326
Turkey,842,"Doz SKIRTS, SILK & VEG. BLENDS",DOZ,2025,6,142,49654,2116
Turkey,843,"Nos M&B SUITS, SILK & VEG BLENDS",NO,2025,1,379,58162,1425
Turkey,843,"Nos M&B SUITS, SILK & VEG BLENDS",NO,2025,2,360,35536,1354
Turkey,843,"Nos M&B SUITS, SILK & VEG BLENDS",NO,2025,4,213,10420,801
Turkey,843,"Nos M&B SUITS, SILK & VEG BLENDS",NO,2025,5,325,11005,1222
Turkey,843,"Nos M&B SUITS, SILK & VEG BLENDS",NO,2025,6,11,2404,41
Turkey,844,"Nos W&G SUITS, SILK & VEG BLENDS",NO,2025,2,1,278,4
Turkey,844,"Nos W&G SUITS, SILK & VEG BLENDS",NO,2025,3,10,910,38
Turkey,844,"Nos W&G SUITS, SILK & VEG BLENDS",NO,2025,4,5,1603,19
Turkey,844,"Nos W&G SUITS, SILK & VEG BLENDS",NO,2025,5,90,2436,338
Turkey,844,"Nos W&G SUITS, SILK & VEG BLENDS",NO,2025,6,4,708,15
Turkey,845,"Doz SWEATERS, OTH NON-COT VEG FIBERS",DOZ,2025,1,2094,192503,64495
Turkey,845,"Doz SWEATERS, OTH NON-COT VEG FIBERS",DOZ,2025,2,107,36424,3296
Turkey,845,"Doz SWEATERS, OTH NON-COT VEG FIBERS",DOZ,2025,3,544,26541,16755
Turkey,845,"Doz SWEATERS, OTH NON-COT VEG FIBERS",DOZ,2025,4,44,11017,1355
Turkey,845,"Doz SWEATERS, OTH NON-COT VEG FIBERS",DOZ,2025,5,286,103170,8809
Turkey,845,"Doz SWEATERS, OTH NON-COT VEG FIBERS",DOZ,2025,6,655,242690,20174
Turkey,847,"Doz TROUSERS/BREECHES/SHORTS, SILK&VEG",DOZ,2025,1,793,310150,11816
Turkey,847,"Doz TROUSERS/BREECHES/SHORTS, SILK&VEG",DOZ,2025,2,520,169705,7748
Turkey,847,"Doz TROUSERS/BREECHES/SHORTS, SILK&VEG",DOZ,2025,3,1174,412802,17493
Turkey,847,"Doz TROUSERS/BREECHES/SHORTS, SILK&VEG",DOZ,2025,4,587,209496,8746
Turkey,847,"Doz TROUSERS/BREECHES/SHORTS, SILK&VEG",DOZ,2025,5,644,121344,9596
Turkey,847,"Doz TROUSERS/BREECHES/SHORTS, SILK&VEG",DOZ,2025,6,659,230643,9819
Turkey,850,"Doz ROBES, DRESSING GOWNS, ETC, SILK&V",DOZ,2025,1,435,129373,18531
Turkey,850,"Doz ROBES, DRESSING GOWNS, ETC, SILK&V",DOZ,2025,3,120,18261,5112
Turkey,850,"Doz ROBES, DRESSING GOWNS, ETC, SILK&V",DOZ,2025,5,80,10468,3408
Turkey,850,"Doz ROBES, DRESSING GOWNS, ETC, SILK&V",DOZ,2025,6,1,1932,43
Turkey,851,"Doz NIGHTWEAR & PJ'S, SILK & VEG",DOZ,2025,2,1,345,44
Turkey,851,"Doz NIGHTWEAR & PJ'S, SILK & VEG",DOZ,2025,3,313,40261,13616
Turkey,852,"Doz UNDERWEAR, SILK & VEG BLENDS",DOZ,2025,1,77,1673,870
Turkey,852,"Doz UNDERWEAR, SILK & VEG BLENDS",DOZ,2025,2,1329,126435,15018
Turkey,852,"Doz UNDERWEAR, SILK & VEG BLENDS",DOZ,2025,3,617,107570,6972
Turkey,852,"Doz UNDERWEAR, SILK & VEG BLENDS",DOZ,2025,4,3,445,34
Turkey,852,"Doz UNDERWEAR, SILK & VEG BLENDS",DOZ,2025,5,193,20282,2181
Turkey,852,"Doz UNDERWEAR, SILK & VEG BLENDS",DOZ,2025,6,8,4668,90
Turkey,858,"Kg NECKWEAR, SILK & VEG BLENDS",KG,2025,2,44,2310,290
Turkey,858,"Kg NECKWEAR, SILK & VEG BLENDS",KG,2025,5,1,5372,7
Turkey,858,"Kg NECKWEAR, SILK & VEG BLENDS",KG,2025,6,1,376,7
Turkey,859,Kg OTHER SILK & NON-COT. VEG APPAREL,KG,2025,1,4796,89587,59950
Turkey,859,Kg OTHER SILK & NON-COT. VEG APPAREL,KG,2025,2,792,27317,9900
Turkey,859,Kg OTHER SILK & NON-COT. VEG APPAREL,KG,2025,3,3447,76582,43088
Turkey,859,Kg OTHER SILK & NON-COT. VEG APPAREL,KG,2025,4,3120,77075,39000
Turkey,859,Kg OTHER SILK & NON-COT. VEG APPAREL,KG,2025,5,1606,69133,20075
Turkey,859,Kg OTHER SILK & NON-COT. VEG APPAREL,KG,2025,6,6260,98484,78250
Turkey,899,Kg OTH SILK & VEG BLEND MANUFACTURES,KG,2025,1,1926,35424,21379
Turkey,899,Kg OTH SILK & VEG BLEND MANUFACTURES,KG,2025,2,48,3747,533
Turkey,899,Kg OTH SILK & VEG BLEND MANUFACTURES,KG,2025,3,257,11640,2853
Turkey,899,Kg OTH SILK & VEG BLEND MANUFACTURES,KG,2025,4,251,10748,2786
Turkey,899,Kg OTH SILK & VEG BLEND MANUFACTURES,KG,2025,5,795,28019,8825
Turkey,899,Kg OTH SILK & VEG BLEND MANUFACTURES,KG,2025,6,143,7025,1587
Turkey,900,Mpl MISCELLANEOUS,DOZ,2025,1,1,1314,0
Turkey,900,Mpl MISCELLANEOUS,KG,2025,1,1886836,5728025,0
Turkey,900,Mpl MISCELLANEOUS,M2,2025,1,1064625,4980863,0
Turkey,900,Mpl MISCELLANEOUS,DOZ,2025,2,33,17215,0
Turkey,900,Mpl MISCELLANEOUS,KG,2025,2,2582680,5752927,0
Turkey,900,Mpl MISCELLANEOUS,M2,2025,2,1297248,5658582,0
Turkey,900,Mpl MISCELLANEOUS,DOZ,2025,3,209,53093,0
Turkey,900,Mpl MISCELLANEOUS,DPR,2025,3,146,1972,0
Turkey,900,Mpl MISCELLANEOUS,KG,2025,3,2515054,6415010,0
Turkey,900,Mpl MISCELLANEOUS,M2,2025,3,1179182,4677411,0
Turkey,900,Mpl MISCELLANEOUS,NO,2025,3,82,21323,0
Turkey,900,Mpl MISCELLANEOUS,DOZ,2025,4,19,3992,0
Turkey,900,Mpl MISCELLANEOUS,DPR,2025,4,1,318,0
Turkey,900,Mpl MISCELLANEOUS,KG,2025,4,2782044,7927094,0
Turkey,900,Mpl MISCELLANEOUS,M2,2025,4,1080363,5957630,0
Turkey,900,Mpl MISCELLANEOUS,NO,2025,4,279,76101,0
Turkey,900,Mpl MISCELLANEOUS,DOZ,2025,5,309,22218,0
Turkey,900,Mpl MISCELLANEOUS,DPR,2025,5,4,456,0
Turkey,900,Mpl MISCELLANEOUS,KG,2025,5,2691463,5863494,0
Turkey,900,Mpl MISCELLANEOUS,M2,2025,5,1026149,4901357,0
Turkey,900,Mpl MISCELLANEOUS,NO,2025,5,4165,126086,0
Turkey,900,Mpl MISCELLANEOUS,DOZ,2025,6,13052,2092395,0
Turkey,900,Mpl MISCELLANEOUS,KG,2025,6,4050834,8553023,0
Turkey,900,Mpl MISCELLANEOUS,M,2025,6,31,2319,0
Turkey,900,Mpl MISCELLANEOUS,M2,2025,6,1179419,4434620,0
Turkey,900,Mpl MISCELLANEOUS,NO,2025,6,152,39484,0
Vietnam,200,"Kg YARN FOR RETAIL SALE,SEWING THREAD",KG,2025,1,24315,201451,160479
Vietnam,200,"Kg YARN FOR RETAIL SALE,SEWING THREAD",KG,2025,2,26565,323992,175329
Vietnam,200,"Kg YARN FOR RETAIL SALE,SEWING THREAD",KG,2025,3,71323,502100,470732
Vietnam,200,"Kg YARN FOR RETAIL SALE,SEWING THREAD",KG,2025,4,23412,397247,154519
Vietnam,200,"Kg YARN FOR RETAIL SALE,SEWING THREAD",KG,2025,5,63360,429187,418176
Vietnam,200,"Kg YARN FOR RETAIL SALE,SEWING THREAD",KG,2025,6,109998,943963,725987
Vietnam,201,Kg SPECIALTY YARNS,KG,2025,1,550356,1747907,3577314
Vietnam,201,Kg SPECIALTY YARNS,KG,2025,2,418770,1094292,2722005
Vietnam,201,Kg SPECIALTY YARNS,KG,2025,3,540132,2302563,3510858
Vietnam,201,Kg SPECIALTY YARNS,KG,2025,4,417428,1333675,2713282
Vietnam,201,Kg SPECIALTY YARNS,KG,2025,5,277861,1317217,1806097
Vietnam,201,Kg SPECIALTY YARNS,KG,2025,6,408155,1117864,2653008
Vietnam,218,M2 FABRICS OF YARNS OF DIFF. COLORS,M2,2025,1,3162,2254,3162
Vietnam,218,M2 FABRICS OF YARNS OF DIFF. COLORS,M2,2025,2,14964,25675,14964
Vietnam,218,M2 FABRICS OF YARNS OF DIFF. COLORS,M2,2025,3,5718,8885,5718
Vietnam,218,M2 FABRICS OF YARNS OF DIFF. COLORS,M2,2025,4,16672,27480,16672
Vietnam,218,M2 FABRICS OF YARNS OF DIFF. COLORS,M2,2025,5,19771,31863,19771
Vietnam,218,M2 FABRICS OF YARNS OF DIFF. COLORS,M2,2025,6,27867,70873,27867
Vietnam,219,M2 DUCK FABRIC,M2,2025,5,785,3041,785
Vietnam,220,M2 FABRIC OF SPECIAL WEAVE,M2,2025,1,109679,458083,109679
Vietnam,220,M2 FABRIC OF SPECIAL WEAVE,M2,2025,2,570009,691910,570009
Vietnam,220,M2 FABRIC OF SPECIAL WEAVE,M2,2025,3,189637,733043,189637
Vietnam,220,M2 FABRIC OF SPECIAL WEAVE,M2,2025,4,928371,489530,928371
Vietnam,220,M2 FABRIC OF SPECIAL WEAVE,M2,2025,5,2256362,388164,2256362
Vietnam,220,M2 FABRIC OF SPECIAL WEAVE,M2,2025,6,268581,1167997,268581
Vietnam,222,Kg KNIT FABRIC,KG,2025,1,71209,346847,875871
Vietnam,222,Kg KNIT FABRIC,KG,2025,2,89817,568596,1104749
Vietnam,222,Kg KNIT FABRIC,KG,2025,3,110030,463187,1353369
Vietnam,222,Kg KNIT FABRIC,KG,2025,4,41101,362289,505542
Vietnam,222,Kg KNIT FABRIC,KG,2025,5,95770,506033,1177971
Vietnam,222,Kg KNIT FABRIC,KG,2025,6,106513,710385,1310110
Vietnam,223,Kg NON-WOVEN FABRICS,KG,2025,1,880467,1750490,12326538
Vietnam,223,Kg NON-WOVEN FABRICS,KG,2025,2,773075,1510971,10823050
Vietnam,223,Kg NON-WOVEN FABRICS,KG,2025,3,689519,1659016,9653266
Vietnam,223,Kg NON-WOVEN FABRICS,KG,2025,4,1139349,2213686,15950886
Vietnam,223,Kg NON-WOVEN FABRICS,KG,2025,5,958708,2139145,13421912
Vietnam,223,Kg NON-WOVEN FABRICS,KG,2025,6,1219906,2519238,17078684
Vietnam,224,M2 PILE & TUFTED FABRICS,M2,2025,1,22170,90485,22170
Vietnam,224,M2 PILE & TUFTED FABRICS,M2,2025,2,22097,74285,22097
Vietnam,224,M2 PILE & TUFTED FABRICS,M2,2025,3,11977,36666,11977
Vietnam,224,M2 PILE & TUFTED FABRICS,M2,2025,4,827459,1920880,827459
Vietnam,224,M2 PILE & TUFTED FABRICS,M2,2025,5,9165,19479,9165
Vietnam,224,M2 PILE & TUFTED FABRICS,M2,2025,6,2849,13550,2849
Vietnam,225,M2 BLUE DENIM FABRIC,M2,2025,1,19653,46517,19653
Vietnam,225,M2 BLUE DENIM FABRIC,M2,2025,2,11244,24788,11244
Vietnam,225,M2 BLUE DENIM FABRIC,M2,2025,3,9471,31133,9471
Vietnam,225,M2 BLUE DENIM FABRIC,M2,2025,4,19010,55017,19010
Vietnam,225,M2 BLUE DENIM FABRIC,M2,2025,5,28555,83283,28555
Vietnam,225,M2 BLUE DENIM FABRIC,M2,2025,6,8355,30515,8355
Vietnam,226,"M2 CHEESECLOTH, BATISTES, LAWNS/VOILE",M2,2025,1,12340,2480,12340
Vietnam,226,"M2 CHEESECLOTH, BATISTES, LAWNS/VOILE",M2,2025,4,1985,257,1985
Vietnam,226,"M2 CHEESECLOTH, BATISTES, LAWNS/VOILE",M2,2025,5,150,478,150
Vietnam,226,"M2 CHEESECLOTH, BATISTES, LAWNS/VOILE",M2,2025,6,15192,10142,15192
Vietnam,229,Kg SPECIAL PURPOSE FABRIC,KG,2025,1,5179808,17374827,70445389
Vietnam,229,Kg SPECIAL PURPOSE FABRIC,KG,2025,2,5723246,17782067,77836146
Vietnam,229,Kg SPECIAL PURPOSE FABRIC,KG,2025,3,6000367,18444520,81604991
Vietnam,229,Kg SPECIAL PURPOSE FABRIC,KG,2025,4,8905148,28130208,121110013
Vietnam,229,Kg SPECIAL PURPOSE FABRIC,KG,2025,5,7324695,25045422,99615852
Vietnam,229,Kg SPECIAL PURPOSE FABRIC,KG,2025,6,7107421,22419042,96660926
Vietnam,237,"DOZ PLAYSUITS, SUNSUITS, ETC",DOZ,2025,1,75406,5943403,1447795
Vietnam,237,"DOZ PLAYSUITS, SUNSUITS, ETC",DOZ,2025,2,63557,3726153,1220294
Vietnam,237,"DOZ PLAYSUITS, SUNSUITS, ETC",DOZ,2025,3,89652,6726128,1721318
Vietnam,237,"DOZ PLAYSUITS, SUNSUITS, ETC",DOZ,2025,4,77105,6589487,1480416
Vietnam,237,"DOZ PLAYSUITS, SUNSUITS, ETC",DOZ,2025,5,47233,3918844,906874
Vietnam,237,"DOZ PLAYSUITS, SUNSUITS, ETC",DOZ,2025,6,29072,2241597,558182
Vietnam,239,Kg BABIES' GARM. & CLOTH. ACCESS.,KG,2025,1,1028044,24618051,6476677
Vietnam,239,Kg BABIES' GARM. & CLOTH. ACCESS.,KG,2025,2,977133,20303809,6155938
Vietnam,239,Kg BABIES' GARM. & CLOTH. ACCESS.,KG,2025,3,872852,20526153,5498968
Vietnam,239,Kg BABIES' GARM. & CLOTH. ACCESS.,KG,2025,4,756080,17472392,4763304
Vietnam,239,Kg BABIES' GARM. & CLOTH. ACCESS.,KG,2025,5,1099242,19958572,6925225
Vietnam,239,Kg BABIES' GARM. & CLOTH. ACCESS.,KG,2025,6,1551170,32032274,9772371
Vietnam,300,Kg CARDED COTTON YARN,KG,2025,2,18875,47341,160438
Vietnam,300,Kg CARDED COTTON YARN,KG,2025,3,20123,58604,171046
Vietnam,300,Kg CARDED COTTON YARN,KG,2025,4,839,4970,7132
Vietnam,300,Kg CARDED COTTON YARN,KG,2025,6,195,3171,1658
Vietnam,301,Kg COMBED COTTON YARN,KG,2025,1,38362,130183,326077
Vietnam,301,Kg COMBED COTTON YARN,KG,2025,2,18992,46718,161432
Vietnam,301,Kg COMBED COTTON YARN,KG,2025,3,88692,275544,753882
Vietnam,301,Kg COMBED COTTON YARN,KG,2025,4,53035,159674,450798
Vietnam,301,Kg COMBED COTTON YARN,KG,2025,5,67435,178301,573198
Vietnam,301,Kg COMBED COTTON YARN,KG,2025,6,20882,56229,177497
Vietnam,313,M2 COTTON SHEETING FABRIC,M2,2025,1,36889,41897,36889
Vietnam,313,M2 COTTON SHEETING FABRIC,M2,2025,2,112223,131192,112223
Vietnam,313,M2 COTTON SHEETING FABRIC,M2,2025,4,43725,27571,43725
Vietnam,313,M2 COTTON SHEETING FABRIC,M2,2025,5,114556,121770,114556
Vietnam,313,M2 COTTON SHEETING FABRIC,M2,2025,6,244893,250916,244893
Vietnam,314,M2 COTTON POPLIN & BROADCLOTH FAB.,M2,2025,2,1251,3038,1251
Vietnam,314,M2 COTTON POPLIN & BROADCLOTH FAB.,M2,2025,3,14813,32688,14813
Vietnam,314,M2 COTTON POPLIN & BROADCLOTH FAB.,M2,2025,5,7478,4750,7478
Vietnam,317,M2 COTTON TWILL FABRIC,M2,2025,1,1007,3940,1007
Vietnam,317,M2 COTTON TWILL FABRIC,M2,2025,2,150,533,150
Vietnam,317,M2 COTTON TWILL FABRIC,M2,2025,3,2915,9247,2915
Vietnam,317,M2 COTTON TWILL FABRIC,M2,2025,4,616,1399,616
Vietnam,317,M2 COTTON TWILL FABRIC,M2,2025,5,6984,21771,6984
Vietnam,317,M2 COTTON TWILL FABRIC,M2,2025,6,202,749,202
Vietnam,326,M2 COTTON SATEEN FABRIC,M2,2025,2,3045,7769,3045
Vietnam,330,Doz COTTON HANDKERCHIEFS,DOZ,2025,3,8,323,11
Vietnam,330,Doz COTTON HANDKERCHIEFS,DOZ,2025,4,24,839,34
Vietnam,330,Doz COTTON HANDKERCHIEFS,DOZ,2025,6,8,1723,11
Vietnam,331,Dpr COTTON GLOVES AND MITTENS,DPR,2025,1,3623,36534,10507
Vietnam,331,Dpr COTTON GLOVES AND MITTENS,DPR,2025,2,1010,62395,2929
Vietnam,331,Dpr COTTON GLOVES AND MITTENS,DPR,2025,3,7953,27327,23064
Vietnam,331,Dpr COTTON GLOVES AND MITTENS,DPR,2025,4,1368,62687,3967
Vietnam,331,Dpr COTTON GLOVES AND MITTENS,DPR,2025,5,11424,57325,33130
Vietnam,331,Dpr COTTON GLOVES AND MITTENS,DPR,2025,6,52414,126566,152001
Vietnam,332,Dpr COTTON HOSIERY,DPR,2025,1,450486,5398106,1711847
Vietnam,332,Dpr COTTON HOSIERY,DPR,2025,2,273555,5350647,1039509
Vietnam,332,Dpr COTTON HOSIERY,DPR,2025,3,271693,7368258,1032433
Vietnam,332,Dpr COTTON HOSIERY,DPR,2025,4,304921,6393656,1158700
Vietnam,332,Dpr COTTON HOSIERY,DPR,2025,5,245759,5179295,933884
Vietnam,332,Dpr COTTON HOSIERY,DPR,2025,6,458269,7712036,1741422
Vietnam,333,"Doz M&B SUIT-TYPE COATS, COTTON",DOZ,2025,1,6148,1868619,186284
Vietnam,333,"Doz M&B SUIT-TYPE COATS, COTTON",DOZ,2025,2,5748,1720509,174164
Vietnam,333,"Doz M&B SUIT-TYPE COATS, COTTON",DOZ,2025,3,3514,726155,106474
Vietnam,333,"Doz M&B SUIT-TYPE COATS, COTTON",DOZ,2025,4,2617,490854,79295
Vietnam,333,"Doz M&B SUIT-TYPE COATS, COTTON",DOZ,2025,5,1971,301845,59721
Vietnam,333,"Doz M&B SUIT-TYPE COATS, COTTON",DOZ,2025,6,2475,497840,74993
Vietnam,334,"Doz OTHER M&B COATS, COTTON",DOZ,2025,1,41583,7610579,1434614
Vietnam,334,"Doz OTHER M&B COATS, COTTON",DOZ,2025,2,27219,4336814,939056
Vietnam,334,"Doz OTHER M&B COATS, COTTON",DOZ,2025,3,29131,6308886,1005020
Vietnam,334,"Doz OTHER M&B COATS, COTTON",DOZ,2025,4,27464,4568928,947508
Vietnam,334,"Doz OTHER M&B COATS, COTTON",DOZ,2025,5,52922,8460505,1825809
Vietnam,334,"Doz OTHER M&B COATS, COTTON",DOZ,2025,6,89106,12569644,3074157
Vietnam,335,Doz W&G COTTON COATS,DOZ,2025,1,88761,13229447,3062255
Vietnam,335,Doz W&G COTTON COATS,DOZ,2025,2,56595,7316482,1952528
Vietnam,335,Doz W&G COTTON COATS,DOZ,2025,3,61174,7645940,2110503
Vietnam,335,Doz W&G COTTON COATS,DOZ,2025,4,40377,5812044,1393007
Vietnam,335,Doz W&G COTTON COATS,DOZ,2025,5,54217,6843794,1870487
Vietnam,335,Doz W&G COTTON COATS,DOZ,2025,6,91882,12744542,3169929
Vietnam,336,Doz COTTON DRESSES,DOZ,2025,1,372738,28164144,14126770
Vietnam,336,Doz COTTON DRESSES,DOZ,2025,2,366217,26418599,13879624
Vietnam,336,Doz COTTON DRESSES,DOZ,2025,3,550362,37604600,20858720
Vietnam,336,Doz COTTON DRESSES,DOZ,2025,4,434251,31648290,16458113
Vietnam,336,Doz COTTON DRESSES,DOZ,2025,5,272703,20457594,10335444
Vietnam,336,Doz COTTON DRESSES,DOZ,2025,6,309785,20413721,11740852
Vietnam,338,"Doz M&B KNIT SHIRTS, COTTON",DOZ,2025,1,1425956,77469235,8555736
Vietnam,338,"Doz M&B KNIT SHIRTS, COTTON",DOZ,2025,2,1141160,56390794,6846960
Vietnam,338,"Doz M&B KNIT SHIRTS, COTTON",DOZ,2025,3,1532662,76357027,9195972
Vietnam,338,"Doz M&B KNIT SHIRTS, COTTON",DOZ,2025,4,1385252,71348062,8311512
Vietnam,338,"Doz M&B KNIT SHIRTS, COTTON",DOZ,2025,5,1594891,91261517,9569346
Vietnam,338,"Doz M&B KNIT SHIRTS, COTTON",DOZ,2025,6,1774631,107932587,10647786
Vietnam,339,"Doz W&G KNIT SHIRTS/BLOUSES, COTTON",DOZ,2025,1,2559824,101164193,15358944
Vietnam,339,"Doz W&G KNIT SHIRTS/BLOUSES, COTTON",DOZ,2025,2,2491543,87851990,14949258
Vietnam,339,"Doz W&G KNIT SHIRTS/BLOUSES, COTTON",DOZ,2025,3,3125010,107162953,18750060
Vietnam,339,"Doz W&G KNIT SHIRTS/BLOUSES, COTTON",DOZ,2025,4,3112730,107694577,18676380
Vietnam,339,"Doz W&G KNIT SHIRTS/BLOUSES, COTTON",DOZ,2025,5,2230634,92121630,13383804
Vietnam,339,"Doz W&G KNIT SHIRTS/BLOUSES, COTTON",DOZ,2025,6,2612421,113632849,15674526
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2025,1,236355,29949001,4750736
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2025,2,194914,19775077,3917771
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2025,3,219350,24265125,4408935
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2025,4,306641,26504383,6163484
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2025,5,249462,24318838,5014186
Vietnam,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2025,6,221181,24475338,4445738
Vietnam,341,"Doz W&G COT. SHIRTS/BLOUSES,N-KNIT",DOZ,2025,1,121042,8724905,1464608
